#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name;Adjustment coefficient ind.
NLIX00003813;16-12-2025;;NLIX00003813;NL;TFINN;Euronext Transatlantic Financials NR;XAMS;;5158.50;5132.09;5132.08982949;;;;;NLIX00003805;;;;.14483090703122;US0268747849 US45866F1049;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00003805;16-12-2025;;NLIX00003805;NL;TFINP;Euronext Transatlantic Financials PR;XAMS;2155127950.38767;3687.10;3668.08;3668.08113658;7905184181726.4286979;157;EUR;1;;NLIX00003821;NLIX00003813;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00003797;16-12-2025;;NLIX00003797;NL;TCDIG;Euronext Transatlantic Cons Discret GR;XAMS;;9675.91;9689.54;9689.53890904;;;;;NLIX00003771;;;.04161175272093;;US7458671010;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00003789;16-12-2025;;NLIX00003789;NL;TCDIN;Euronext Transatlantic Cons Discret NR;XAMS;;9076.24;9089.01;9089.01019377;;;;;NLIX00003771;;;;.02912822690465;US7458671010;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00003771;16-12-2025;;NLIX00003771;NL;TCDI;Euronext Transatlantic Cons Discret PR;XAMS;1048891002.35363;7540.38;7550.96;7550.96158968;7920135670528.7622983;123;EUR;1;;NLIX00003797;NLIX00003789;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00003763;16-12-2025;;NLIX00003763;NL;TCSTG;Euronext Transatlantic Cons Staples GR;XAMS;;4283.77;4262.57;4262.56697583;;;;;NLIX00003748;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00003755;16-12-2025;;NLIX00003755;NL;TCSTN;Euronext Transatlantic Cons Staples NR;XAMS;;3807.74;3788.9;3788.89841915;;;;;NLIX00003748;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00003748;16-12-2025;;NLIX00003748;NL;TCST;Euronext Transatlantic Cons Staples PR;XAMS;1019647978.24988;2647.82;2634.72;2634.7164072;2686483257866.9438419;63;EUR;1;;NLIX00003763;NLIX00003755;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00003730;16-12-2025;;NLIX00003730;NL;TENRG;Euronext Transatlantic Energy GR;XAMS;;2813.79;2742.28;2742.27957687;;;;;NLIX00003714;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00003722;16-12-2025;;NLIX00003722;NL;TENRN;Euronext Transatlantic Energy NR;XAMS;;2453.52;2391.17;2391.16565756;;;;;NLIX00003714;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00003714;16-12-2025;;NLIX00003714;NL;TENR;Euronext Transatlantic Energy PR;XAMS;1391764181.29637;1570.50;1530.59;1530.58965847;2130219862920.5503686;45;EUR;1;;NLIX00003730;NLIX00003722;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00003706;16-12-2025;;NLIX00003706;NL;TTECG;Euronext Transatlantic Technology GR;XAMS;;22674.04;22725.16;22725.16433893;;;;;NLIX00003680;;;.23678759793185;;US0320951017;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00003698;16-12-2025;;NLIX00003698;NL;TTECN;Euronext Transatlantic Technology NR;XAMS;;21450.43;21498.72;21498.71687075;;;;;NLIX00003680;;;;.16575131855229;US0320951017;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00003680;16-12-2025;;NLIX00003680;NL;TTEC;Euronext Transatlantic Technology PR;XAMS;1096781000.84981;18741.12;18783.14;18783.13908857;20600990088665.351836;102;EUR;1;;NLIX00003706;NLIX00003698;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00003128;16-12-2025;;NLIX00003128;NL;AERD5;Euronext Aerospace and Defense D5%;XAMS;;7154.47;7052.44;7052.43681956;;;;;NLIX00003102;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NLIX00003110;16-12-2025;;NLIX00003110;NL;ARD35;Euronext Aerospace and Defense D3.5%;XAMS;;9089.96;8960.7;8960.69790063;;;;;NLIX00003102;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.035;1;365;0;;CALCULATED
NLIX00003102;16-12-2025;;NLIX00003102;NL;AERDN;Euronext Aerospace and Defense NR;XAMS;;15891.34;15666.88;15666.88334806;;;;;NLIX00003086;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00003094;16-12-2025;;NLIX00003094;NL;AERDG;Euronext Aerospace and Defense GR;XAMS;;17015.22;16774.89;16774.89017062;;;;;NLIX00003086;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00003086;16-12-2025;;NLIX00003086;NL;AERDP;Euronext Aerospace and Defense PR;XAMS;50686347.3529205;12436.72;12261.06;12261.06108537;621468401088.32072963;27;EUR;1;;NLIX00003094;NLIX00003102;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00003037;16-12-2025;;NLIX00003037;NL;ESC50;Euronext US Consumer Tech Energy Dec 50P;XAMS;;968.19;971.16;971.15975891;;;;;NLIX00003003;;;;;;ECB;TR4 Dividend Return;Indices;Points;50;1;365;0;;CALCULATED
NLIX00003029;16-12-2025;;NLIX00003029;NL;ESC5D;Euronext US Consumer Tech Energy Dec 5%;XAMS;;7214.06;7236.2;7236.1999338;;;;;NLIX00003011;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NLIX00003011;16-12-2025;;NLIX00003011;NL;EUSCN;Euronext US Consumer Tech Energy NR;XAMS;;16021.16;16072.53;16072.52523364;;;;;NLIX00002997;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00003003;16-12-2025;;NLIX00003003;NL;EUSCG;Euronext US Consumer Tech Energy GR;XAMS;;17199.73;17254.88;17254.87772447;;;;;NLIX00002997;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00002997;16-12-2025;;NLIX00002997;NL;EUSCS;Euronext US Consumer Tech Energy;XAMS;1090162591.05088;13575.10;13618.63;13618.6267924;14846517470560.104142;20;EUR;1;;NLIX00003003;NLIX00003011;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00002252;16-12-2025;;NLIX00002252;NL;CANGT;EN Canada Total Market GR;XAMS;;4337.55;4300.07;4300.07153346;;;;;NLIX00002237;;;.20147038087883;;BMG174341047 CA0213611001 CA11271J1075 CA1249003098;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00002245;16-12-2025;;NLIX00002245;NL;CANNT;EN Canada Total Market NR;XAMS;;3845.36;3812.06;3812.06145378;;;;;NLIX00002237;;;;.15110278236627;BMG174341047 CA0213611001 CA11271J1075 CA1249003098;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00002237;16-12-2025;;NLIX00002237;NL;CANPT;EN Canada Total Market;XAMS;940803549.907446;2678.82;2655.47;2655.47248169;2498277937457.4617080;222;EUR;1;;NLIX00002252;NLIX00002245;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00002161;16-12-2025;;NLIX00002161;NL;EUSGT;EN USA Total Market GR;XAMS;;10177.48;10146.07;10146.06755998;;;;;NLIX00002146;;;.25873125086841;;IE00BFRT3W74 US0268747849 US0320951017 US0865161014 US2788651006 US45866F1049 US74340W1036 US7458671010;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00002153;16-12-2025;;NLIX00002153;NL;EUSNT;EN USA Total Market NR;XAMS;;9339.73;9310.81;9310.81180831;;;;;NLIX00002146;;;;.18136600113986;IE00BFRT3W74 US0268747849 US0320951017 US0865161014 US2788651006 US45866F1049 US74340W1036 US7458671010;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00002146;16-12-2025;;NLIX00002146;NL;EUSPT;EN USA Total Market;XAMS;7329356342.35774;7599.90;7576.18;7576.18339053;55528547784271.834451;1410;EUR;1;;NLIX00002161;NLIX00002153;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00002047;16-12-2025;;NLIX00002047;NL;DNAGT;EN Developed NA Total Market GR;XAMS;;9621.05;9589;9588.99575212;;;;;NLIX00002021;;;.2543811509671;;BMG174341047 CA0213611001 CA11271J1075 CA1249003098 IE00BFRT3W74 US0268747849 US0320951017 US0865161014 US2788651006 US45866F1049 US74340W1036 US7458671010;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00002039;16-12-2025;;NLIX00002039;NL;DNANT;EN Developed NA Total Market NR;XAMS;;8813.09;8783.63;8783.63118733;;;;;NLIX00002021;;;;.17944973691034;BMG174341047 CA0213611001 CA11271J1075 CA1249003098 IE00BFRT3W74 US0268747849 US0320951017 US0865161014 US2788651006 US45866F1049 US74340W1036 US7458671010;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00002021;16-12-2025;;NLIX00002021;NL;DNAPT;EN Developed NA Total Market;XAMS;8199811881.18891;7111.29;7087.34;7087.34430238;58114890016724.790605;1682;EUR;1;;NLIX00002047;NLIX00002039;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00001957;16-12-2025;;NLIX00001957;NL;EDWGT;EN Developed World Total Market GR;XAMS;;6911.86;6880.84;6880.84439392;;;;;NLIX00001932;;;.16210545840274;;BMG174341047 CA0213611001 CA11271J1075 CA1249003098 ES0178430E18 IE00BFRT3W74 US0123481089 US0268747849 US0320951017 US0865161014 US2788651006 US4315711089 US45866F1049 US4660321096 US74340W1036 US7458671010;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001940;16-12-2025;;NLIX00001940;NL;EDWNT;EN Developed World Total Market NR;XAMS;;6335.46;6306.97;6306.97308222;;;;;NLIX00001932;;;;.11785446405441;BMG174341047 CA0213611001 CA11271J1075 CA1249003098 ES0178430E18 IE00BFRT3W74 US0123481089 US0268747849 US0320951017 US0865161014 US2788651006 US4315711089 US45866F1049 US4660321096 US74340W1036 US7458671010;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001932;16-12-2025;;NLIX00001932;NL;EDWPT;EN Developed World Total Market;XAMS;16470699912.6002;4822.69;4800.88;4800.88432458;79073925025287.394325;5354;EUR;1;;NLIX00001957;NLIX00001940;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00001890;16-12-2025;;NLIX00001890;NL;CANG;Euronext Canada GR;XAMS;;4267.39;4226.39;4226.39019734;;;;;NLIX00001874;;;.22501530066253;;CA0213611001 CA11271J1075 CA1249003098;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001882;16-12-2025;;NLIX00001882;NL;CANN;Euronext Canada NR;XAMS;;3772.53;3736.2;3736.20313761;;;;;NLIX00001874;;;;.16876147184034;CA0213611001 CA11271J1075 CA1249003098;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001874;16-12-2025;;NLIX00001874;NL;CANP;Euronext Canada;XAMS;836728920.981935;2606.16;2580.89;2580.89304713;2159507854490.8673862;74;EUR;1;;NLIX00001890;NLIX00001882;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00001809;16-12-2025;;NLIX00001809;NL;EUSG;Euronext USA GR;XAMS;;10287.11;10259.75;10259.75319246;;;;;NLIX00001783;;;.26868404461035;;US0268747849 US0320951017 US2788651006 US45866F1049 US74340W1036 US7458671010;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001791;16-12-2025;;NLIX00001791;NL;EUSN;Euronext USA NR;XAMS;;9426.83;9401.66;9401.65999252;;;;;NLIX00001783;;;;.18807883122725;US0268747849 US0320951017 US2788651006 US45866F1049 US74340W1036 US7458671010;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001783;16-12-2025;;NLIX00001783;NL;EUSP;Euronext USA;XAMS;6346982051.55257;7651.33;7630.71;7630.71224674;48431993670592.611200;365;EUR;1;;NLIX00001809;NLIX00001791;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00001684;16-12-2025;;NLIX00001684;NL;DNAG;Euronext Developed North America GR;XAMS;;9728.88;9699.94;9699.9445178;;;;;NLIX00001668;;;.26527721561503;;CA0213611001 CA11271J1075 CA1249003098 US0268747849 US0320951017 US2788651006 US45866F1049 US74340W1036 US7458671010;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001676;16-12-2025;;NLIX00001676;NL;DNAN;Euronext Developed North America NR;XAMS;;8899.53;8872.96;8872.96387602;;;;;NLIX00001668;;;;.18701284259517;CA0213611001 CA11271J1075 CA1249003098 US0268747849 US0320951017 US2788651006 US45866F1049 US74340W1036 US7458671010;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001668;16-12-2025;;NLIX00001668;NL;DNAP;Euronext Developed North America;XAMS;7138229395.3063;7163.08;7141.51;7141.51414222;50977766176988.400654;460;EUR;1;;NLIX00001684;NLIX00001676;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00001593;16-12-2025;;NLIX00001593;NL;EDWG;Euronext Developed World GR;XAMS;;7006.59;6975.85;6975.84857588;;;;;NLIX00001577;;;.17827802962549;;CA0213611001 CA11271J1075 CA1249003098 ES0178430E18 IE00BFRT3W74 US0268747849 US0320951017 US0865161014 US2788651006 US45866F1049 US74340W1036 US7458671010;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001585;16-12-2025;;NLIX00001585;NL;EDWN;Euronext Developed World NR;XAMS;;6405.49;6377.33;6377.32599986;;;;;NLIX00001577;;;;.12966745669051;CA0213611001 CA11271J1075 CA1249003098 ES0178430E18 IE00BFRT3W74 US0268747849 US0320951017 US0865161014 US2788651006 US45866F1049 US74340W1036 US7458671010;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001577;16-12-2025;;NLIX00001577;NL;EDWP;Euronext Developed World;XAMS;14794033262.4657;4838.17;4816.77;4816.76783765;71259423607732.458426;1578;EUR;1;;NLIX00001593;NLIX00001585;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00001031;16-12-2025;;NLIX00001031;NL;ENZTG;Euronext EZ Transatlantic GR;XAMS;;8009.88;7984.06;7984.05883278;;;;;NLIX00001015;;;.23159236676278;;CA11271J1075 ES0178430E18 US0268747849 US0320951017 US2788651006 US45866F1049 US74340W1036 US7458671010;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001023;16-12-2025;;NLIX00001023;NL;ENZTN;Euronext EZ Transatlantic NR;XAMS;;7267.71;7244.2;7244.20262622;;;;;NLIX00001015;;;;.16858020266292;CA11271J1075 ES0178430E18 US0268747849 US0320951017 US2788651006 US45866F1049 US74340W1036 US7458671010;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001015;16-12-2025;;NLIX00001015;NL;ENZTP;Euronext EZ Transatlantic;XAMS;10186832325.6924;5640.29;5621.88;5621.88190342;57269168305009.950317;801;EUR;1;;NLIX00001031;NLIX00001023;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00001007;16-12-2025;;NLIX00001007;FR;HSPCG;Euronext Helios Space Index GR;XPAR;;11479.68;11293.33;11293.32756834;;;;;NLIX00000983;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00000991;16-12-2025;;NLIX00000991;FR;HSPCN;Euronext Helios Space Index NR;XPAR;;10930.26;10752.82;10752.82341557;;;;;NLIX00000983;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00000983;16-12-2025;;NLIX00000983;FR;HSPCP;Euronext Helios Space Index;XPAR;97647868.2940379;8611.29;8471.5;8471.5001121;827223927198.87378328;35;EUR;1;;NLIX00001007;NLIX00000991;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00000975;16-12-2025;;NLIX00000975;FR;HSPAG;Euronext Helios Space All-Share Index GR;XPAR;;11424.72;11239.54;11239.54445717;;;;;NLIX00000959;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00000967;16-12-2025;;NLIX00000967;FR;HSPAN;Euronext Helios Space All-Share Index NR;XPAR;;10877.17;10700.87;10700.86872244;;;;;NLIX00000959;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00000959;16-12-2025;;NLIX00000959;FR;HSPAP;Euronext Helios Space All-Share Index;XPAR;98757764.1611726;8567.21;8428.35;8428.35137656;832365137513.70372;49;EUR;1;;NLIX00000975;NLIX00000967;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00000942;16-12-2025;;NLIX00000942;NL;ENTG;Euronext Transatlantic GR;XAMS;;7321.26;7297.33;7297.32902334;;;;;NLIX00000926;;;.19114173692662;;CA11271J1075 ES0178430E18 US0268747849 US0320951017 US2788651006 US45866F1049 US74340W1036 US7458671010;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00000934;16-12-2025;;NLIX00000934;NL;ENTN;Euronext Transatlantic NR;XAMS;;6674.73;6652.84;6652.84054381;;;;;NLIX00000926;;;;.13913546978618;CA11271J1075 ES0178430E18 US0268747849 US0320951017 US2788651006 US45866F1049 US74340W1036 US7458671010;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00000926;16-12-2025;;NLIX00000926;NL;ENTP;Euronext Transatlantic;XAMS;12342634560.3858;5053.85;5037.14;5037.13555492;62171523385477.079140;1000;EUR;1;;NLIX00000942;NLIX00000934;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00000025;16-12-2025;;NLIX00000025;NL;EDMGU;Euronext Developed Market GR USD;XAMS;;1496.70;1491.29;1491.28594855;;;;;NLIX00000009;;;.04703371407721;;CA11271J1075 ES0178430E18 US0268747849 US0320951017 US2788651006 US45866F1049 US74340W1036 US7458671010;WM ;TR1;Indices;;;;;0;;CALCULATED
NLIX00000017;16-12-2025;;NLIX00000017;NL;EDMNU;Euronext Developed Market NR USD;XAMS;;1469.12;1463.79;1463.78834835;;;;;NLIX00000009;;;;.03423739142789;CA11271J1075 ES0178430E18 US0268747849 US0320951017 US2788651006 US45866F1049 US74340W1036 US7458671010;WM ;TR1;Indices;;;;;0;;CALCULATED
NLIX00000009;16-12-2025;;NLIX00000009;NL;EDMPU;Euronext Developed Market USD;XAMS;58962805790.7069;1381.97;1376.92;1376.91974572;81187051556238.982291;1536;USD;1;;NLIX00000025;NLIX00000017;;;;WM ;EU Price;Indices;;;;;0;;CALCULATED
FR0014005IM1;16-12-2025;;FR0014005IM1;FR;USCEN;EN US Screened Climate Amb 25 EW NR EUR;XPAR;;8138.87;8117.74;8117.73741853;;;;;FR0014005IJ7;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014005IJ7;16-12-2025;;FR0014005IJ7;FR;USCLE;EN US Screened Climate Amb 25 EW EUR;XPAR;1000983.94738456;6419.73;6403.06;6403.06112355;6409361398.79303117;25;EUR;1;;FR0014005II9;FR0014005IM1;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0014005II9;16-12-2025;;FR0014005II9;FR;USCEG;EN US Screened Climate Amb 25 EW GR EUR;XPAR;;9008.34;8984.95;8984.94882333;;;;;FR0014005IJ7;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014005GK9;16-12-2025;;FR0014005GK9;FR;USCLG;EN US Screened Climate Ambition 25 EW GR;XPAR;;7349.33;7334.39;7334.38615271;;;;;FR0014005GE2;;;0;;;WM ;TR1;Indices;;;;;0;;CALCULATED
FR0014005GI3;16-12-2025;;FR0014005GI3;FR;TCAMP;EN Transatl Sustain and Cl Scr 60;XPAR;1012842.96094743;5714.88;5699.94;5699.94233952;5773146476.39;2;EUR;1;;FR0014005GG7;;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0014005GH5;16-12-2025;;FR0014005GH5;FR;USCLN;EN US Screened Climate Ambition 25 EW NR;XPAR;;6639.85;6626.35;6626.34715694;;;;;FR0014005GE2;;;;0;;WM ;TR1;Indices;;;;;0;;CALCULATED
FR0014005GG7;16-12-2025;;FR0014005GG7;FR;TCAMG;EN Transatl Sustain and Cl Scr 60 GR;XPAR;;5714.88;5699.94;5699.94233952;;;;;FR0014005GI3;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014005GF9;16-12-2025;;FR0014005GF9;FR;TCAMB;EN Transatl Sustain and Cl Scr 60 D50P;XPAR;;1314.19;1310.62;1310.6200658;;;;;FR0014005GG7;;;;;;ECB;TR4 Dividend Return;Indices;Points;50;1;365;0;;CALCULATED
FR0014005GE2;16-12-2025;;FR0014005GE2;FR;USCLA;EN US Screened Climate Ambition 25 EW;XPAR;999654.687201085;5237.09;5226.44;5226.44088822;5224636131.29;25;USD;1;;FR0014005GK9;FR0014005GH5;;;;WM ;EU Price;Indices;;;;;0;;CALCULATED
FR0014004PU2;16-12-2025;;FR0014004PU2;FR;TESGN;EN CDP Environment Transatlantic EW NR;XPAR;;4643.08;4636.66;4636.66445795;;;;;FR0014004PQ0;;;;.56589053064568;US2788651006 US74340W1036;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014004PS6;16-12-2025;;FR0014004PS6;FR;TLESG;EN CDP Environment Transatlantic EW D5%;XPAR;;1710.39;1707.79;1707.78826305;;;;;FR0014004PU2;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
FR0014004PR8;16-12-2025;;FR0014004PR8;FR;TESGG;EN CDP Environment Transatlantic EW GR;XPAR;;5276.57;5269.7;5269.6965365;;;;;FR0014004PQ0;;;.80841504377954;;US2788651006 US74340W1036;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014004PQ0;16-12-2025;;FR0014004PQ0;FR;TESGP;EN CDP Environment Transatlantic EW;XPAR;1018395.8539;3023.00;3018.25;3018.25425511;3073777619.42053806;40;EUR;1;;FR0014004PR8;FR0014004PU2;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0014003BY6;16-12-2025;;FR0014003BY6;FR;TCED5;EN Transat Circular Economy 50 EW D5%;XPAR;;2096.12;2085.35;2085.35329152;;;;;FR0014003BV2;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
FR0014003BX8;16-12-2025;;FR0014003BX8;FR;TCEGR;EN Transat Circular Economy 50 EW GR;XPAR;;5185.00;5159.08;5159.08114185;;;;;FR0014003BU4;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014003BV2;16-12-2025;;FR0014003BV2;FR;TCENR;EN Transat Circular Economy 50 EW NR;XPAR;;4656.42;4633.14;4633.13796943;;;;;FR0014003BU4;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014003BU4;16-12-2025;;FR0014003BU4;FR;TCEPR;EN Transat Circular Economy 50 EW;XPAR;971598.81194537;3214.16;3198.09;3198.08920822;3107259675.20036012;51;EUR;1;;FR0014003BX8;FR0014003BV2;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0014001178;16-12-2025;;FR0014001178;FR;ECC3D;EN C Euro&Global ClimateChange EW D3.5%;XPAR;;2808.54;2801.06;2801.06274795;;;;;FR0013533569;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.035;1;365;0;;CALCULATED
FR0013533593;16-12-2025;;FR0013533593;FR;ECC5D;EN C Euro&Global Climate Change EW D5%;XPAR;;2177.45;2171.57;2171.5655332;;;;;FR0013533569;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
FR0013533577;16-12-2025;;FR0013533577;FR;ECC5G;EN Core Euro&Global Climate Change EW GR;XPAR;;5780.31;5765.47;5765.47125217;;;;;FR0013533551;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013533569;16-12-2025;;FR0013533569;FR;ECC5N;EN Core Euro&Global Climate Change EW NR;XPAR;;5085.76;5072.7;5072.70257796;;;;;FR0013533551;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013533551;16-12-2025;;FR0013533551;FR;ECC5P;EN Core Euro & Global Climate Change EW;XPAR;946400.627500166;3438.90;3430.07;3430.07332949;3246223551.40128036;51;EUR;1;;FR0013533577;FR0013533569;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0013522604;16-12-2025;;FR0013522604;FR;LC3WG;Euronext Low Carbon 300 World PAB GR;XPAR;;5796.73;5768.86;5768.8555401;;;;;FR0013522588;;;.52789255218162;;ES0178430E18 US0865161014 US74340W1036;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013522596;16-12-2025;;FR0013522596;FR;LC3W;Euronext Low Carbon 300 World PAB NR;XPAR;;5130.12;5105.24;5105.2365992;;;;;FR0013522588;;;;.37830624006953;ES0178430E18 US0865161014 US74340W1036;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013522588;16-12-2025;;FR0013522588;FR;LC3WP;Euronext Low Carbon 300 World PAB;XPAR;481678.913358658;3486.28;3468.99;3468.99185052;1670940225.00912699;300;EUR;1;;FR0013522604;FR0013522596;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FRIX00007362;16-12-2025;;FRIX00007362;FR;ENRSU;Euronext Rapeseed Commodity Index USD;XPAR;;4736.88;4677.6;4677.59572641;;;USD;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;;FIXED
FRIX00007354;16-12-2025;;FRIX00007354;FR;ENRSE;Euronext Rapeseed Commodity Index EUR;XPAR;;4729.02;4666.87;4666.86628786;;;EUR;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;;FIXED
FRIX00007347;16-12-2025;;FRIX00007347;FR;ENMWU;Euronext Milling Wheat Commodity USD;XPAR;;1600.15;1584.11;1584.10909556;;;USD;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;;FIXED
FRIX00007339;16-12-2025;;FRIX00007339;FR;ENMWE;Euronext Milling Wheat Commodity EUR;XPAR;;1597.49;1580.48;1580.47547658;;;EUR;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;;FIXED
FRIX00007131;16-12-2025;;FRIX00007131;FR;ENFUT;Euronext FUTU;XPAR;1;161.890;163.39;163.39;163.39;1;USD;1;;;;;;;WM ;EU Price;Indices;;;;;0;;FIXED
FRIX00007073;16-12-2025;;FRIX00007073;FR;PFFRI;Euronext France Investissement 40 Proforma;XPAR;370253476.429913;4800.32;4784.76;4784.76307481;1771575162342.7311374;40;EUR;1;;;;;;;ECB;EU Price;Indices;;;;;0;;FIXED
FRIX00007065;16-12-2025;;FRIX00007065;FR;PFFRD;Euronext France Developpement 40 Proforma;XPAR;307421798.195084;5347.41;5330.83;5330.83372049;1638814488231.1437426;40;EUR;1;;;;;;;ECB;EU Price;Indices;;;;;0;;FIXED
FRIX00006828;16-12-2025;;FRIX00006828;FR;ENXUH;Euronext UnitedHealth;XPAR;1;341.100;334.2;334.2;334.2;1;USD;1;;;;;;;WM ;EU Price;Indices;;;;;0;;FIXED
FRIX00006802;16-12-2025;;FRIX00006802;FR;ENXHH;Euronext Hims Hers Health;XPAR;1;36.250;36.86;36.86;36.86;1;USD;1;;;;;;;WM ;EU Price;Indices;;;;;0;;FIXED
FRIX00006406;16-12-2025;;FRIX00006406;FR;ENXAS;Euronext ASML;XPAR;1;1087.820;1076.05;1076.05;1076.05;1;USD;1;;;;;;;WM ;EU Price;Indices;;;;;0;;FIXED
